month_date_yyyymm,county_fips,county_name,active_listing_count,median_days_on_market,new_listing_count,price_increased_count,price_reduced_count,pending_listing_count,median_square_feet,total_listing_count,median_listing_price
202110,01093,"marion, al",36,43.0,24,0,4.0,17.0,1852.0,53,158900.0
202110,01053,"escambia, al",51,66.0,24,0,16.0,33.0,2147.0,88,175000.0
202110,01049,"dekalb, al",91,49.0,56,0,36.0,2.0,1802.0,92,239700.0
202110,01129,"washington, al",9,72.0,8,0,0.0,4.0,2163.0,12,189000.0
202110,01113,"russell, al",79,31.0,92,4,20.0,54.0,1787.0,136,190900.0
202110,01091,"marengo, al",24,101.0,4,0,0.0,8.0,1722.0,31,149500.0
202110,01121,"talladega, al",143,68.0,68,4,48.0,113.0,1765.0,258,188200.0
202110,01017,"chambers, al",35,58.0,12,0,8.0,23.0,1734.0,56,147900.0
202110,01059,"franklin, al",27,45.0,16,0,12.0,29.0,2000.0,55,169900.0
202110,01007,"bibb, al",12,80.0,8,0,8.0,24.0,1564.0,37,216000.0
202110,01069,"houston, al",186,49.0,124,4,48.0,39.0,2024.0,225,225000.0
202110,01001,"autauga, al",48,38.0,100,4,12.0,122.0,2350.0,167,260000.0
202110,01087,"macon, al",25,78.0,4,0,0.0,4.0,1460.0,28,132500.0
202110,01013,"butler, al",20,63.0,12,0,4.0,8.0,2156.0,28,158000.0
202110,01131,"wilcox, al",10,98.0,4,0,0.0,4.0,2093.0,14,276675.0
202110,01063,"greene, al",11,87.0,0,0,4.0,2.0,2000.0,13,170450.0
202110,01019,"cherokee, al",66,50.0,40,0,8.0,7.0,2040.0,74,344450.0
202110,01133,"winston, al",69,65.0,24,0,8.0,26.0,2000.0,95,403250.0
202110,01023,"choctaw, al",5,60.0,0,0,0.0,1.0,2000.0,6,250000.0
202110,01089,"madison, al",413,18.0,592,4,144.0,5.0,2378.0,419,349950.0
202110,01065,"hale, al",25,44.0,4,4,0.0,20.0,1459.0,47,187510.0
202110,01099,"monroe, al",40,44.0,20,0,4.0,3.0,2025.0,43,171700.0
202110,01107,"pickens, al",18,130.0,4,0,0.0,11.0,1690.0,29,113600.0
202110,01081,"lee, al",430,51.0,236,48,76.0,59.0,2184.0,484,342900.0
202110,01073,"jefferson, al",1055,48.0,880,52,296.0,1452.0,1696.0,2524,235000.0
202110,01071,"jackson, al",82,40.0,48,0,28.0,12.0,2045.0,94,234000.0
202110,01075,"lamar, al",13,42.0,8,0,4.0,2.0,1542.0,16,104900.0
202110,01015,"calhoun, al",154,59.0,116,4,36.0,166.0,1892.0,323,185000.0
202110,01057,"fayette, al",17,49.0,8,0,4.0,15.0,1611.0,33,107000.0
202110,01009,"blount, al",77,50.0,60,0,28.0,95.0,1815.0,173,240450.0
202110,01079,"lawrence, al",41,38.0,16,0,20.0,15.0,2049.0,56,231950.0
202110,01031,"coffee, al",109,33.0,100,0,32.0,103.0,1996.0,208,195000.0
202110,01097,"mobile, al",727,43.0,600,12,236.0,140.0,1717.0,862,199210.0
202110,01067,"henry, al",36,68.0,16,0,4.0,8.0,1584.0,44,181750.0
202110,01037,"coosa, al",21,68.0,8,0,4.0,10.0,1678.0,31,229000.0
202110,01111,"randolph, al",78,65.0,28,0,16.0,32.0,2160.0,112,397000.0
202110,01077,"lauderdale, al",137,43.0,116,0,32.0,154.0,2007.0,293,219900.0
202110,01027,"clay, al",12,71.0,12,0,0.0,3.0,2716.0,14,224000.0
202110,01051,"elmore, al",113,41.0,128,4,20.0,126.0,2113.0,240,306800.0
202110,01109,"pike, al",81,67.0,28,0,8.0,3.0,1797.0,83,209200.0
202110,01045,"dale, al",60,46.0,28,0,12.0,45.0,1604.0,102,139000.0
202110,01005,"barbour, al",56,68.0,12,0,8.0,12.0,2103.0,66,248900.0
202110,01085,"lowndes, al",10,90.0,4,0,0.0,4.0,1429.0,13,144500.0
202110,01119,"sumter, al",11,110.0,0,0,0.0,1.0,2103.0,12,98000.0
202110,01035,"conecuh, al",10,108.0,4,0,0.0,2.0,1801.0,11,119900.0
202110,01095,"marshall, al",161,36.0,144,0,60.0,4.0,2031.0,164,259900.0
202110,01061,"geneva, al",29,47.0,24,0,4.0,12.0,2219.0,41,198500.0
202110,01117,"shelby, al",382,51.0,368,20,76.0,806.0,2625.0,1190,425900.0
202110,01021,"chilton, al",74,58.0,56,4,12.0,51.0,2032.0,125,273500.0
202110,01003,"baldwin, al",1293,52.0,772,128,376.0,1397.0,1833.0,2678,435900.0
202110,01101,"montgomery, al",384,51.0,252,8,88.0,337.0,2011.0,714,186000.0
202110,01083,"limestone, al",120,22.0,144,4,40.0,8.0,2400.0,127,349900.0
202110,01047,"dallas, al",88,99.0,16,0,8.0,26.0,1869.0,113,85000.0
202110,01029,"cleburne, al",22,64.0,12,0,4.0,17.0,2359.0,40,292400.0
202110,01123,"tallapoosa, al",113,53.0,40,0,32.0,36.0,2097.0,145,314450.0
202110,01125,"tuscaloosa, al",394,57.0,268,20,72.0,432.0,1814.0,819,264995.0
202110,01043,"cullman, al",250,51.0,132,0,56.0,129.0,2016.0,372,284900.0
202110,01011,"bullock, al",9,77.0,0,0,0.0,1.0,2896.0,10,350000.0
202110,01115,"st. clair, al",228,56.0,148,20,44.0,325.0,1966.0,547,283400.0
202110,01103,"morgan, al",147,30.0,152,0,56.0,16.0,2220.0,164,279900.0
202110,01127,"walker, al",109,53.0,52,0,36.0,96.0,2126.0,203,229900.0
202110,01033,"colbert, al",121,56.0,72,4,32.0,109.0,1733.0,229,162450.0
202110,01105,"perry, al",15,80.0,4,0,4.0,1.0,1754.0,16,130000.0
202110,01039,"covington, al",89,60.0,32,0,16.0,20.0,2236.0,112,218000.0
202109,01013,"butler, al",16,85.0,4,0,4.0,8.0,2302.0,23,168975.0
202109,01033,"colbert, al",119,51.0,78,0,36.0,132.0,1753.0,250,166175.0
202109,01103,"morgan, al",138,26.0,148,0,44.0,16.0,2144.0,156,272225.0
202109,01115,"st. clair, al",242,52.0,148,76,42.0,315.0,1972.0,558,278625.0
202109,01075,"lamar, al",11,55.0,4,0,0.0,6.0,1634.0,16,136225.0
202109,01101,"montgomery, al",411,48.0,308,12,106.0,337.0,2005.0,746,185836.0
202109,01039,"covington, al",89,54.0,34,0,10.0,33.0,2106.0,121,204999.0
202109,01077,"lauderdale, al",144,39.0,132,0,52.0,182.0,2115.0,324,249900.0
202109,01007,"bibb, al",20,63.0,6,0,6.0,25.0,2013.0,45,216450.0
202109,01085,"lowndes, al",11,159.0,2,0,0.0,4.0,1225.0,14,102975.0
202109,01003,"baldwin, al",1279,44.0,790,104,392.0,1430.0,1849.0,2708,442500.0
202109,01001,"autauga, al",55,32.0,82,2,12.0,104.0,2295.0,158,260000.0
202109,01099,"monroe, al",31,44.0,14,0,0.0,3.0,2148.0,33,157000.0
202109,01089,"madison, al",411,17.0,606,10,144.0,5.0,2391.0,415,347400.0
202109,01083,"limestone, al",127,21.0,166,4,54.0,7.0,2412.0,134,331175.0
202109,01047,"dallas, al",93,87.0,22,0,16.0,30.0,1885.0,122,91150.0
202109,01081,"lee, al",455,40.0,250,18,80.0,78.0,2165.0,534,346504.0
202109,01073,"jefferson, al",1094,39.0,906,76,354.0,1570.0,1688.0,2663,229725.0
202109,01009,"blount, al",81,40.0,58,0,32.0,90.0,1858.0,171,254975.0
202109,01053,"escambia, al",57,52.0,20,0,10.0,28.0,2023.0,87,172000.0
202109,01051,"elmore, al",123,38.0,110,2,36.0,141.0,2281.0,263,313325.0
202109,01097,"mobile, al",750,39.0,518,6,238.0,144.0,1730.0,891,199925.0
202109,01055,"etowah, al",166,40.0,100,0,74.0,20.0,2058.0,186,222475.0
202109,01125,"tuscaloosa, al",402,49.0,260,22,92.0,461.0,1813.0,862,276648.0
202109,01011,"bullock, al",13,88.0,0,0,0.0,2.0,2896.0,13,350000.0
202109,01037,"coosa, al",19,61.0,4,0,4.0,13.0,1678.0,32,292500.0
202109,01127,"walker, al",102,56.0,52,0,22.0,100.0,1983.0,201,209400.0
202109,01029,"cleburne, al",26,48.0,8,0,6.0,13.0,2335.0,40,299900.0
202109,01031,"coffee, al",104,46.0,86,2,26.0,108.0,1951.0,209,195920.0
202109,01093,"marion, al",38,43.0,18,0,4.0,22.0,1895.0,59,139000.0
202109,01117,"shelby, al",381,39.0,384,24,84.0,935.0,2582.0,1314,397400.0
202109,01005,"barbour, al",63,46.0,24,0,10.0,9.0,2138.0,71,252400.0
202109,01133,"winston, al",62,67.0,24,0,10.0,28.0,2000.0,91,338225.0
202109,01113,"russell, al",76,31.0,74,0,18.0,51.0,1779.0,129,195850.0
202109,01043,"cullman, al",246,46.0,152,4,74.0,134.0,2074.0,374,297675.0
202109,01061,"geneva, al",33,42.0,22,0,10.0,9.0,2074.0,41,198250.0
202109,01131,"wilcox, al",9,90.0,0,0,0.0,3.0,2145.0,12,282250.0
202109,01105,"perry, al",11,57.0,2,0,0.0,1.0,1778.0,12,133750.0
202109,01111,"randolph, al",76,47.0,30,0,14.0,31.0,2208.0,106,395500.0
202109,01129,"washington, al",11,63.0,0,0,2.0,7.0,1924.0,17,162125.0
202109,01091,"marengo, al",25,83.0,2,0,0.0,8.0,1960.0,32,166750.0
202109,01023,"choctaw, al",5,47.0,0,0,0.0,1.0,2112.0,6,252500.0
202109,01071,"jackson, al",76,45.0,58,0,32.0,10.0,2035.0,85,255175.0
202109,01021,"chilton, al",72,50.0,28,0,22.0,59.0,1934.0,128,266200.0
202109,01109,"pike, al",87,59.0,12,0,8.0,3.0,1802.0,89,208900.0
202109,01015,"calhoun, al",162,41.0,118,4,46.0,169.0,1902.0,329,184900.0
202109,01119,"sumter, al",9,83.0,0,0,0.0,1.0,2178.0,10,96450.0
202109,01059,"franklin, al",30,57.0,16,0,8.0,29.0,2129.0,60,179975.0
202109,01063,"greene, al",10,54.0,0,0,4.0,3.0,2265.0,13,220000.0
202109,01087,"macon, al",29,53.0,8,0,4.0,6.0,1488.0,35,127500.0
202109,01107,"pickens, al",19,98.0,8,0,2.0,13.0,1699.0,32,125000.0
202109,01079,"lawrence, al",34,22.0,28,0,4.0,16.0,2072.0,50,240475.0
202109,01035,"conecuh, al",12,83.0,4,0,2.0,6.0,1919.0,18,154200.0
202109,01121,"talladega, al",141,55.0,60,0,40.0,133.0,1744.0,271,190000.0
202109,01057,"fayette, al",17,111.0,12,0,4.0,15.0,1935.0,31,138475.0
202109,01049,"dekalb, al",80,41.0,62,0,22.0,6.0,1708.0,85,234300.0
202109,01067,"henry, al",32,56.0,16,0,6.0,10.0,1593.0,41,199500.0
202109,01069,"houston, al",200,33.0,154,0,68.0,41.0,2033.0,239,227425.0
202109,01123,"tallapoosa, al",109,49.0,54,2,32.0,40.0,1989.0,149,379450.0
202109,01065,"hale, al",30,31.0,22,24,2.0,22.0,1456.0,52,209849.0
202109,01027,"clay, al",11,81.0,0,0,2.0,4.0,3048.0,15,286750.0
202109,01017,"chambers, al",40,43.0,26,0,8.0,21.0,1813.0,60,146750.0
202109,01019,"cherokee, al",61,50.0,34,0,14.0,5.0,2135.0,68,367225.0
202109,01025,"clarke, al",35,74.0,16,0,0.0,12.0,1894.0,45,128500.0
202109,01045,"dale, al",63,41.0,52,0,14.0,46.0,1635.0,107,140000.0
202109,01095,"marshall, al",140,36.0,100,0,42.0,5.0,2177.0,144,271200.0
202108,01131,"wilcox, al",12,50.0,4,0,0.0,4.0,2039.0,16,280000.0
202108,01069,"houston, al",175,32.0,174,2,60.0,40.0,2040.0,214,212450.0
202108,01063,"greene, al",9,32.0,2,0,0.0,4.0,2360.0,13,195000.0
202108,01027,"clay, al",9,107.0,4,0,0.0,4.0,3273.0,13,411000.0
202108,01029,"cleburne, al",29,70.0,18,0,10.0,14.0,1964.0,43,212950.0
202108,01033,"colbert, al",126,45.0,88,0,34.0,132.0,1758.0,259,169325.0
202108,01121,"talladega, al",147,45.0,86,8,24.0,132.0,1818.0,277,199450.0
202108,01123,"tallapoosa, al",117,44.0,68,0,28.0,40.0,1933.0,157,388100.0
202108,01083,"limestone, al",130,16.0,178,0,64.0,10.0,2501.0,140,344900.0
202108,01003,"baldwin, al",1197,34.0,876,72,366.0,1545.0,1890.0,2737,442500.0
202108,01023,"choctaw, al",4,66.0,2,0,0.0,1.0,2132.0,5,222250.0
202108,01105,"perry, al",10,31.0,2,0,0.0,3.0,1778.0,13,130000.0
202108,01009,"blount, al",76,33.0,74,0,16.0,94.0,1818.0,172,239500.0
202108,01011,"bullock, al",12,51.0,6,0,2.0,1.0,2972.0,13,362750.0
202108,01021,"chilton, al",77,27.0,52,2,20.0,66.0,1892.0,140,251850.0
202108,01015,"calhoun, al",160,39.0,130,2,50.0,179.0,1840.0,336,178925.0
202108,01077,"lauderdale, al",142,36.0,142,0,48.0,166.0,2146.0,305,249925.0
202108,01087,"macon, al",28,48.0,12,0,2.0,6.0,1562.0,33,122500.0
202108,01107,"pickens, al",22,75.0,4,0,4.0,12.0,1659.0,34,127475.0
202108,01071,"jackson, al",73,40.0,50,0,16.0,10.0,2212.0,82,299000.0
202108,01113,"russell, al",77,38.0,82,2,26.0,62.0,1809.0,140,199925.0
202108,01035,"conecuh, al",14,64.0,6,0,2.0,5.0,1778.0,19,124675.0
202108,01117,"shelby, al",410,33.0,432,30,140.0,1024.0,2543.0,1437,389200.0
202108,01075,"lamar, al",13,66.0,4,0,0.0,3.0,1724.0,15,125725.0
202108,01079,"lawrence, al",24,42.0,24,0,8.0,15.0,1983.0,39,212910.0
202108,01081,"lee, al",491,34.0,374,42,112.0,71.0,2188.0,561,344300.0
202108,01089,"madison, al",424,13.0,688,6,150.0,5.0,2296.0,429,316225.0
202108,01093,"marion, al",47,41.0,22,0,4.0,22.0,1862.0,67,145725.0
202108,01127,"walker, al",107,51.0,54,0,16.0,96.0,1983.0,201,210198.0
202108,01115,"st. clair, al",233,46.0,140,64,80.0,324.0,1912.0,557,284900.0
202108,01025,"clarke, al",37,77.0,12,0,0.0,16.0,1968.0,51,139000.0
202108,01047,"dallas, al",90,82.0,24,0,10.0,30.0,1868.0,119,94925.0
202108,01053,"escambia, al",59,34.0,36,0,10.0,32.0,1894.0,92,171725.0
202108,01111,"randolph, al",79,37.0,42,0,16.0,30.0,2174.0,110,361950.0
202108,01043,"cullman, al",231,43.0,152,6,52.0,154.0,2028.0,380,289900.0
202108,01065,"hale, al",26,31.0,16,4,6.0,16.0,1400.0,42,204470.0
202108,01051,"elmore, al",132,37.0,134,0,38.0,151.0,2152.0,281,292400.0
202108,01037,"coosa, al",22,41.0,8,0,4.0,15.0,1621.0,37,316175.0
202108,01091,"marengo, al",29,71.0,8,0,0.0,8.0,1956.0,37,178000.0
202108,01103,"morgan, al",132,20.0,168,2,46.0,10.0,2081.0,138,271000.0
202108,01019,"cherokee, al",68,42.0,42,0,20.0,4.0,2044.0,71,364000.0
202108,01007,"bibb, al",25,40.0,14,0,4.0,17.0,1714.0,40,197445.0
202108,01067,"henry, al",42,42.0,28,0,6.0,13.0,1600.0,54,195313.0
202108,01101,"montgomery, al",441,37.0,360,16,134.0,358.0,2018.0,796,206175.0
202108,01097,"mobile, al",779,29.0,760,24,284.0,161.0,1734.0,938,202063.0
202108,01099,"monroe, al",30,57.0,24,0,2.0,3.0,2410.0,33,164900.0
202108,01045,"dale, al",65,32.0,52,2,18.0,53.0,1653.0,112,147875.0
202108,01013,"butler, al",17,98.0,4,0,2.0,8.0,2160.0,24,167000.0
202108,01109,"pike, al",88,46.0,34,0,14.0,5.0,1740.0,90,208900.0
202108,01129,"washington, al",12,65.0,10,0,4.0,3.0,1791.0,15,173350.0
202108,01125,"tuscaloosa, al",404,44.0,320,20,86.0,472.0,1796.0,873,279925.0
202108,01119,"sumter, al",11,52.0,0,0,0.0,1.0,2000.0,12,98675.0
202108,01001,"autauga, al",61,24.0,88,0,24.0,100.0,2408.0,160,268475.0
202108,01049,"dekalb, al",78,35.0,50,0,34.0,6.0,1873.0,84,228625.0
202108,01059,"franklin, al",36,36.0,18,0,10.0,27.0,1689.0,63,179975.0
202108,01061,"geneva, al",24,32.0,16,0,6.0,13.0,1911.0,37,172500.0
202108,01073,"jefferson, al",1129,35.0,1112,48,294.0,1635.0,1697.0,2764,232450.0
202108,01055,"etowah, al",170,36.0,148,0,52.0,20.0,2094.0,189,231150.0
202108,01031,"coffee, al",114,39.0,76,4,42.0,133.0,2027.0,238,202450.0
202108,01085,"lowndes, al",13,132.0,4,0,2.0,4.0,1199.0,17,100925.0
202108,01057,"fayette, al",15,113.0,6,0,0.0,12.0,1984.0,26,151475.0
202108,01017,"chambers, al",40,35.0,26,0,10.0,23.0,1692.0,63,131175.0
202108,01095,"marshall, al",145,36.0,116,0,56.0,6.0,2268.0,151,291150.0
202108,01005,"barbour, al",57,40.0,24,0,8.0,8.0,2217.0,64,249450.0
202108,01133,"winston, al",65,57.0,22,2,10.0,33.0,2060.0,96,380175.0
202108,01039,"covington, al",82,56.0,36,0,20.0,41.0,2019.0,124,181163.0
202107,01039,"covington, al",82,51.0,44,4,16.0,39.0,2150.0,120,169900.0
202107,01087,"macon, al",25,44.0,8,0,0.0,6.0,1458.0,31,130000.0
202107,01017,"chambers, al",40,33.0,36,0,12.0,27.0,1544.0,68,117000.0
202107,01043,"cullman, al",207,39.0,160,12,44.0,136.0,1942.0,335,277400.0
202107,01061,"geneva, al",22,23.0,28,0,4.0,8.0,1948.0,32,165000.0
202107,01057,"fayette, al",12,95.0,8,0,4.0,15.0,2030.0,28,180000.0
202107,01097,"mobile, al",634,26.0,656,20,240.0,169.0,1789.0,793,209950.0
202107,01085,"lowndes, al",10,107.0,4,0,0.0,5.0,1211.0,15,94900.0
202107,01123,"tallapoosa, al",115,53.0,88,8,32.0,39.0,1888.0,155,404500.0
202107,01121,"talladega, al",133,47.0,80,0,24.0,132.0,1920.0,257,219900.0
202107,01133,"winston, al",69,47.0,32,4,12.0,30.0,2100.0,97,417000.0
202107,01129,"washington, al",10,81.0,4,0,4.0,1.0,1848.0,11,196950.0
202107,01101,"montgomery, al",449,36.0,416,4,120.0,425.0,1966.0,853,209900.0
202107,01093,"marion, al",38,56.0,20,0,0.0,8.0,1884.0,46,159700.0
202107,01091,"marengo, al",31,74.0,8,0,4.0,8.0,2115.0,40,179000.0
202107,01045,"dale, al",56,37.0,48,0,16.0,44.0,1787.0,100,159900.0
202107,01007,"bibb, al",21,56.0,12,0,4.0,21.0,1675.0,41,179900.0
202107,01125,"tuscaloosa, al",419,46.0,300,12,92.0,494.0,1742.0,903,285000.0
202107,01027,"clay, al",8,78.0,0,0,4.0,6.0,2926.0,15,388500.0
202107,01115,"st. clair, al",228,42.0,184,48,56.0,305.0,1968.0,533,284611.0
202107,01009,"blount, al",67,32.0,80,4,28.0,97.0,1888.0,164,230000.0
202107,01073,"jefferson, al",1066,30.0,1108,36,288.0,1613.0,1708.0,2676,244631.0
202107,01035,"conecuh, al",12,59.0,0,0,0.0,3.0,1801.0,15,119450.0
202107,01099,"monroe, al",33,49.0,12,0,4.0,2.0,2392.0,34,145000.0
202107,01065,"hale, al",21,57.0,8,0,4.0,18.0,1601.0,39,165900.0
202107,01113,"russell, al",90,33.0,100,4,28.0,65.0,1786.0,153,200000.0
202107,01059,"franklin, al",35,36.0,32,0,4.0,1.0,2041.0,37,174900.0
202107,01063,"greene, al",6,70.0,4,0,0.0,2.0,2562.0,8,170450.0
202107,01131,"wilcox, al",12,129.0,0,0,0.0,3.0,1941.0,15,184950.0
202107,01071,"jackson, al",71,36.0,56,0,16.0,12.0,2016.0,83,279900.0
202107,01077,"lauderdale, al",129,33.0,128,0,36.0,1.0,2056.0,130,225000.0
202107,01103,"morgan, al",113,19.0,172,0,36.0,4.0,2058.0,117,275000.0
202107,01029,"cleburne, al",29,92.0,8,0,8.0,12.0,2098.0,42,189900.0
202107,01079,"lawrence, al",24,52.0,16,0,4.0,16.0,1854.0,29,175000.0
202107,01075,"lamar, al",11,71.0,4,0,0.0,2.0,1563.0,13,79900.0
202107,01019,"cherokee, al",69,41.0,44,0,16.0,3.0,1804.0,72,330000.0
202107,01081,"lee, al",422,38.0,376,28,80.0,79.0,2234.0,503,342300.0
202107,01049,"dekalb, al",72,30.0,64,0,16.0,4.0,1800.0,76,229900.0
202107,01069,"houston, al",145,24.0,160,0,44.0,39.0,2018.0,183,207000.0
202107,01119,"sumter, al",12,26.0,0,0,0.0,1.0,1913.0,13,90000.0
202107,01023,"choctaw, al",4,41.0,0,0,0.0,1.0,2042.0,5,194500.0
202107,01003,"baldwin, al",1078,30.0,1016,72,388.0,1571.0,1891.0,2643,445000.0
202107,01015,"calhoun, al",149,40.0,136,4,24.0,191.0,1885.0,339,179900.0
202107,01033,"colbert, al",107,36.0,112,0,28.0,63.0,1732.0,108,167900.0
202107,01107,"pickens, al",25,60.0,4,0,4.0,9.0,1612.0,34,135000.0
202107,01109,"pike, al",75,56.0,36,0,8.0,3.0,1782.0,77,186400.0
202107,01089,"madison, al",349,9.0,644,12,80.0,3.0,2253.0,351,318000.0
202107,01053,"escambia, al",48,48.0,24,0,8.0,33.0,2106.0,79,177450.0
202107,01025,"clarke, al",37,58.0,16,0,4.0,16.0,1987.0,52,134450.0
202107,01117,"shelby, al",394,32.0,528,24,92.0,1043.0,2520.0,1437,378750.0
202107,01031,"coffee, al",109,31.0,128,4,28.0,128.0,2000.0,230,215000.0
202107,01047,"dallas, al",82,74.0,16,0,8.0,25.0,1877.0,109,99000.0
202107,01083,"limestone, al",108,12.0,208,4,32.0,3.0,2409.0,110,339000.0
202107,01037,"coosa, al",21,44.0,16,0,8.0,6.0,1651.0,30,254600.0
202107,01055,"etowah, al",167,26.0,140,0,56.0,20.0,2100.0,187,229900.0
202107,01021,"chilton, al",63,28.0,64,4,16.0,56.0,1683.0,115,214950.0
202107,01001,"autauga, al",42,16.0,84,0,8.0,106.0,2360.0,151,275000.0
202107,01111,"randolph, al",68,56.0,32,0,16.0,27.0,2000.0,95,289900.0
202107,01011,"bullock, al",6,106.0,8,0,0.0,2.0,2666.0,8,244950.0
202107,01127,"walker, al",119,33.0,72,4,28.0,76.0,1854.0,194,224900.0
202107,01005,"barbour, al",43,64.0,16,0,0.0,11.0,2373.0,54,239000.0
202107,01051,"elmore, al",114,35.0,128,4,20.0,145.0,1975.0,254,279900.0
202107,01105,"perry, al",10,57.0,0,0,0.0,2.0,1802.0,13,125000.0
202107,01067,"henry, al",38,56.0,20,0,4.0,10.0,1678.0,48,201500.0
202107,01013,"butler, al",18,78.0,4,0,0.0,4.0,2034.0,22,165000.0
202107,01095,"marshall, al",130,34.0,128,0,48.0,6.0,2290.0,136,289900.0
202106,01005,"barbour, al",55,76.0,16,0,4.0,8.0,2193.0,62,199750.0
202106,01001,"autauga, al",37,24.0,80,0,4.0,136.0,2538.0,173,235000.0
202106,01093,"marion, al",39,64.0,12,0,8.0,11.0,1908.0,48,134425.0
202106,01089,"madison, al",300,8.0,644,12,72.0,4.0,2370.0,304,319975.0
202106,01083,"limestone, al",91,12.0,180,6,22.0,2.0,2327.0,93,309500.0
202106,01073,"jefferson, al",917,32.0,1202,56,282.0,1650.0,1772.0,2566,254900.0
202106,01075,"lamar, al",10,64.0,2,0,0.0,4.0,1312.0,14,73950.0
202106,01119,"sumter, al",8,109.0,6,0,0.0,3.0,1932.0,11,140975.0
202106,01021,"chilton, al",44,31.0,38,0,10.0,67.0,1842.0,107,203700.0
202106,01025,"clarke, al",33,63.0,12,0,6.0,17.0,1921.0,50,135000.0
202106,01035,"conecuh, al",12,76.0,4,0,0.0,3.0,1954.0,14,126450.0
202106,01109,"pike, al",80,61.0,30,0,8.0,3.0,1780.0,83,179600.0
202106,01085,"lowndes, al",12,77.0,4,0,0.0,7.0,1697.0,19,130000.0
202106,01007,"bibb, al",19,63.0,16,0,6.0,20.0,1577.0,39,172400.0
202106,01037,"coosa, al",19,100.0,6,0,4.0,5.0,1621.0,23,301150.0
202106,01039,"covington, al",79,46.0,42,2,6.0,41.0,2090.0,118,174900.0
202106,01063,"greene, al",5,83.0,0,0,0.0,1.0,2797.0,6,180450.0
202106,01045,"dale, al",49,47.0,40,2,10.0,54.0,1875.0,104,162000.0
202106,01121,"talladega, al",114,55.0,74,4,24.0,145.0,1795.0,259,197928.0
202106,01105,"perry, al",12,47.0,4,0,0.0,5.0,1620.0,16,113250.0
202106,01115,"st. clair, al",193,57.0,188,96,24.0,308.0,1852.0,498,269400.0
202106,01077,"lauderdale, al",115,22.0,158,0,14.0,1.0,2081.0,116,227675.0
202106,01065,"hale, al",24,56.0,4,6,0.0,23.0,1516.0,46,173680.0
202106,01129,"washington, al",11,82.0,4,0,0.0,3.0,1762.0,14,116450.0
202106,01009,"blount, al",60,38.0,66,2,14.0,86.0,1800.0,147,226400.0
202106,01081,"lee, al",404,37.0,322,68,50.0,37.0,2267.0,440,356846.0
202106,01013,"butler, al",19,51.0,4,0,0.0,4.0,1926.0,23,183675.0
202106,01057,"fayette, al",18,77.0,4,0,4.0,15.0,1933.0,33,127975.0
202106,01051,"elmore, al",104,24.0,142,8,22.0,148.0,1965.0,252,279900.0
202106,01123,"tallapoosa, al",107,65.0,46,0,12.0,45.0,2043.0,151,332000.0
202106,01027,"clay, al",10,49.0,4,0,0.0,9.0,2707.0,19,312500.0
202106,01097,"mobile, al",556,26.0,636,8,138.0,187.0,1824.0,740,209450.0
202106,01111,"randolph, al",57,71.0,30,0,12.0,40.0,1941.0,95,274000.0
202106,01011,"bullock, al",7,77.0,0,0,0.0,2.0,3006.0,8,145000.0
202106,01095,"marshall, al",110,31.0,124,2,36.0,4.0,2353.0,114,302450.0
202106,01029,"cleburne, al",28,69.0,16,0,4.0,11.0,2048.0,38,194250.0
202106,01087,"macon, al",22,35.0,14,0,0.0,5.0,1559.0,27,121250.0
202106,01103,"morgan, al",93,17.0,144,0,14.0,5.0,2182.0,98,274500.0
202106,01127,"walker, al",87,44.0,60,0,10.0,81.0,2100.0,166,192000.0
202106,01113,"russell, al",79,19.0,110,0,16.0,22.0,1693.0,101,177000.0
202106,01069,"houston, al",123,21.0,162,4,30.0,43.0,2112.0,164,209900.0
202106,01091,"marengo, al",28,83.0,6,0,6.0,10.0,2149.0,37,178000.0
202106,01015,"calhoun, al",131,38.0,144,0,18.0,214.0,1889.0,346,164950.0
202106,01067,"henry, al",42,64.0,20,0,6.0,9.0,1825.0,50,226950.0
202106,01055,"etowah, al",128,29.0,128,0,38.0,24.0,2100.0,151,206250.0
202106,01043,"cullman, al",169,39.0,132,14,42.0,127.0,2020.0,292,279900.0
202106,01047,"dallas, al",87,57.0,26,0,6.0,24.0,1855.0,111,87425.0
202106,01071,"jackson, al",67,26.0,64,0,8.0,9.0,2000.0,74,202500.0
202106,01133,"winston, al",64,56.0,26,2,6.0,30.0,2120.0,91,384725.0
202106,01019,"cherokee, al",58,32.0,34,0,14.0,3.0,1727.0,61,297250.0
202106,01117,"shelby, al",330,37.0,546,58,52.0,1162.0,2527.0,1501,376414.0
202106,01053,"escambia, al",43,46.0,16,0,6.0,50.0,1904.0,92,182225.0
202106,01131,"wilcox, al",10,110.0,0,0,0.0,4.0,1913.0,14,187450.0
202106,01031,"coffee, al",97,31.0,110,2,10.0,137.0,1981.0,226,223625.0
202106,01003,"baldwin, al",887,33.0,902,108,216.0,1787.0,1927.0,2655,454795.0
202106,01099,"monroe, al",37,60.0,16,0,4.0,2.0,2404.0,39,157500.0
202106,01125,"tuscaloosa, al",383,48.0,340,60,80.0,564.0,1636.0,934,289400.0
202106,01107,"pickens, al",25,60.0,14,0,0.0,11.0,1616.0,35,135000.0
202106,01101,"montgomery, al",419,37.0,384,18,98.0,452.0,2114.0,870,208700.0
202106,01049,"dekalb, al",56,36.0,44,0,10.0,3.0,1875.0,59,237450.0
